ID,SCHOOL,DISTRICT,URBAN,FIRSTSUS,MALE,RACE,POVERTY,SPED,GRADE,enrolldate,exitdate,MONTH,GRADE7,GRADE8,INCIDENT,INC2,SCHLINC,SCHLENR,SCHLEXIT,SCHINC,SCHENRL,SCHEXIT,QUARTER,_st,_d,_t,_t0
8766,7977,3269,1,0,1,3,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9626,30748,3549,0,0,1,5,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5557,7581,5901,0,0,0,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7579,8684,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12180,7208,4144,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12588,7581,5901,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3463,6938,3549,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12278,39605,5656,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2872,7469,5621,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10312,7126,3794,0,0,0,5,0,0,7,18141,18423,NA,1,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
2357,8635,3675,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11094,7208,4144,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6573,8582,3269,1,0,0,2,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9568,7873,3269,1,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7782,7981,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5375,7581,5901,0,0,1,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8456,8582,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7305,39605,5656,0,0,0,3,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6883,7736,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1315,7126,3794,0,0,1,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
3690,6938,3549,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6758,7736,3269,1,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11023,7208,4144,0,0,0,5,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11700,6889,3332,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8262,39605,5656,0,0,0,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10802,7126,3794,0,0,1,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
6274,39604,5656,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9052,7977,3269,1,0,1,2,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4978,7581,5901,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3670,30748,3549,0,0,1,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
78,7469,5621,0,0,0,5,0,0,8,18141,18422,NA,0,1,20000,2014-10-04,181,1,281,NA,1,177,NA,1,0,180,0
8398,8582,3269,1,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10040,7126,3794,0,0,1,5,0,0,6,18141,18423,NA,0,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
7591,30738,5901,0,0,0,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1977,7644,6181,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8538,7973,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11489,8448,3269,1,0,1,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10371,6361,1316,0,0,1,5,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9866,7981,3269,1,0,1,1,0,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
13098,7644,6181,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12551,7469,5621,0,0,1,5,0,0,8,18141,18422,NA,0,1,20000,2014-10-04,181,1,281,NA,1,177,NA,1,0,180,0
9881,7981,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5474,7208,4144,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4491,7644,6181,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
65,7469,5621,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4090,6858,3381,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7418,7874,3269,1,0,1,4,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4085,6858,3381,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4825,7581,5901,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
13109,7644,6181,0,0,0,5,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2960,7469,5621,0,0,1,5,1,0,8,18141,18422,NA,0,1,20000,2014-10-04,181,1,281,NA,1,177,NA,1,0,180,0
6567,7874,3269,1,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7507,7973,3269,1,0,0,1,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1468,7208,4144,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4732,6858,3381,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12744,8684,3269,1,0,1,1,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12611,30738,5901,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9164,7981,3269,1,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3221,8448,3269,1,0,0,5,1,0,6,18154,18430,NA,0,0,20000,2014-10-04,181,9,289,NA,9,180,NA,1,0,180,8
6043,39605,5656,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
748,7644,6181,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12850,6938,3549,0,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2403,8635,3675,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4,8635,3675,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7940,7977,3269,1,0,0,2,1,0,7,18151,18430,NA,1,0,20000,2014-10-04,181,8,289,NA,8,180,NA,1,0,180,7
8155,30748,3549,0,0,0,2,1,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4829,7581,5901,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6089,6938,3549,0,0,0,2,1,0,6,18141,18424,NA,0,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6911,6361,1316,0,0,1,3,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5678,39604,5656,0,0,1,5,1,1,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8581,8684,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
745,7873,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9471,8448,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1833,7208,4144,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12315,6361,1316,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3420,6938,3549,0,0,0,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
499,30738,5901,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9441,8631,3269,1,0,0,2,1,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
481,30739,5901,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9694,7981,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5410,30738,5901,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9812,7981,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6432,39604,5656,0,0,0,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10970,7208,4144,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12146,7644,6181,0,0,1,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9049,7981,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9396,8448,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
620,39604,5656,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3338,6938,3549,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7222,7126,3794,0,0,1,5,0,0,7,18141,18423,NA,1,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
11158,7208,4144,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3306,6938,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12817,8684,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9170,7981,3269,1,0,1,5,0,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9193,7981,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4566,7644,6181,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3203,7469,5621,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5561,30738,5901,0,0,0,5,0,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7764,7981,3269,1,0,0,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2134,7644,6181,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11244,26957,469,0,0,1,5,0,0,8,18141,18417,NA,0,1,20000,2014-10-04,181,1,276,NA,1,174,NA,1,0,180,0
2809,7469,5621,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1950,26957,469,0,0,1,5,0,0,8,18141,18417,NA,0,1,20000,2014-10-04,181,1,276,NA,1,174,NA,1,0,180,0
2970,7469,5621,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7572,8684,3269,1,0,0,2,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12377,7973,3269,1,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4657,6858,3381,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6313,39605,5656,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12758,7981,3269,1,0,0,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6547,8582,3269,1,0,1,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8132,8684,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4883,30738,5901,0,0,1,5,0,0,8,18141,18429,NA,0,1,20000,2014-10-04,181,1,288,NA,1,180,NA,1,0,180,0
8232,8684,3269,1,0,0,5,0,1,6,18141,18424,NA,0,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8907,7736,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8804,8444,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
842,7874,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9050,7981,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8963,6858,3381,0,0,0,1,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10269,7126,3794,0,0,1,5,0,0,7,18141,18423,NA,1,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
8547,8684,3269,1,0,0,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2439,8635,3675,0,0,0,3,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
12852,7973,3269,1,0,1,2,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8862,8444,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12946,39604,5656,0,0,1,1,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
278,39604,5656,0,0,0,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1347,6361,1316,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12703,39605,5656,0,0,1,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5337,8444,3269,1,0,0,1,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7831,7981,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9854,7981,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
13199,7873,3269,1,0,0,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
601,39604,5656,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3885,8635,3675,0,0,0,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
1029,8684,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1354,6361,1316,0,0,0,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11144,7208,4144,0,0,0,5,1,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8910,7736,3269,1,0,0,1,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7763,8444,3269,1,0,1,5,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12877,26957,469,0,0,0,5,0,1,6,18141,18428,NA,0,0,20000,2014-10-04,181,1,287,NA,1,180,NA,1,0,180,0
13018,39604,5656,0,0,0,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8248,8582,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4340,7644,6181,0,0,1,2,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4111,6858,3381,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2912,7469,5621,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8800,7977,3269,1,0,0,2,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
691,6858,3381,0,0,1,5,0,1,8,18141,18421,NA,0,1,20000,2014-10-04,181,1,280,NA,1,176,NA,1,0,180,0
8475,7973,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6031,39605,5656,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
559,39605,5656,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2943,7469,5621,0,0,0,5,0,0,8,18141,18422,NA,0,1,20000,2014-10-04,181,1,281,NA,1,177,NA,1,0,180,0
8050,8631,3269,1,0,0,4,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7622,8631,3269,1,0,1,3,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2533,8635,3675,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10996,7208,4144,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9048,8444,3269,1,0,0,5,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4721,6858,3381,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2679,7874,3269,1,0,0,2,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1309,7126,3794,0,0,1,5,1,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
3337,6938,3549,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5717,39604,5656,0,0,0,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8432,8582,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5832,39605,5656,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11836,7977,3269,1,0,1,3,1,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7235,7126,3794,0,0,1,5,0,1,7,18141,18423,NA,1,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
1239,7981,3269,1,0,0,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11560,6232,896,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
532,39605,5656,0,0,0,2,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1735,7981,3269,1,0,1,1,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8579,8684,3269,1,0,0,3,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6976,8684,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5334,7644,6181,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12331,6938,3549,0,0,1,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12858,39605,5656,0,0,1,2,1,0,6,18148,18430,NA,0,0,20000,2014-10-04,181,5,289,NA,5,180,NA,1,0,180,4
12341,30748,3549,0,0,1,1,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12314,6361,1316,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5690,39605,5656,0,0,0,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4747,460,3381,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
13022,30738,5901,0,0,1,2,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6945,7873,3269,1,0,0,4,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8250,8582,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9392,8635,3675,0,0,1,2,1,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
1043,7873,3269,1,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10610,8582,3269,1,0,1,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7920,7981,3269,1,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11406,8448,3269,1,0,0,2,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2473,8635,3675,0,0,1,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
8626,7874,3269,1,0,0,3,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10569,6361,1316,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8002,7981,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9995,7126,3794,0,0,1,5,0,0,6,18141,18423,NA,0,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
4092,6858,3381,0,0,0,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2804,7469,5621,0,0,1,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9869,7981,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4994,30738,5901,0,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
645,6938,3549,0,0,0,3,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10167,7126,3794,0,0,1,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
4101,6858,3381,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4530,7644,6181,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
